Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
copy-of-denim-tears-x-converse-chuck-70-ox,,,,,,,,,Green Box,,Lo-top,,13,LO-010-PAN-13,907.18474,shopify,12,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040144,40.95,
converse-hoodie,Patch & Plate Hoodie,Made in USA,DENIM TEARS,,Hoodie,"",false,Size,M,Color,Black,,,201-101-17-M,997.903214,shopify,4,deny,manual,140.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image5.jpg?v=1603340044,1,,false,,,,,,,,,,,,,,,,,lb,,,active
converse-hoodie,,,,,,,,,L,,Black,,,201-101-17-L,997.903214,shopify,16,deny,manual,140.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image6.jpg?v=1603340044,2,,,,,,,,,,,,,,,,,,,lb,,,
converse-hoodie,,,,,,,,,XL,,Black,,,201-101-17-XL,997.903214,shopify,10,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
converse-hoodie,,,,,,,,,XXL,,Black,,,201-101-17-XXL,997.903214,shopify,6,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
converse-tee,Patch & Plate  Tee,"<span data-mce-fragment=""1"">Made in USA</span>",DENIM TEARS,,Tee,"",false,Color,White,Size,M,,,101-500-17-M,283.49523125,shopify,6,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image1.jpg?v=1603334049,1,,false,,,,,,,,,,,,,,,,,oz,,,active
converse-tee,,,,,,,,,White,,L,,,101-500-17-L,283.49523125,shopify,14,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image2.jpg?v=1603334049,2,,,,,,,,,,,,,,,,,,,oz,,,
converse-tee,,,,,,,,,White,,XL,,,101-500-17-XL,283.49523125,shopify,9,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,,
converse-tee,,,,,,,,,White,,XXL,,,101-500-17-XXL,283.49523125,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-sweatpant,Saint Mary Monochromatic Sweatpant,"<p>Made in USA</p>
<p> </p>",DENIM TEARS,,Sweatpants,"",false,Size,M,Color,Black,,,401-101-12-M,623.68950875,shopify,0,deny,manual,140.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_1_11276fca-4d1e-4a1d-b993-66d508a96083.jpg?v=1602562254,1,,false,,,,,,,,,,,,,,,,,oz,,,active
saint-mary-monochromatic-sweatpant,,,,,,,,,L,,Black,,,401-101-12-L,623.68950875,shopify,0,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-sweatpant,,,,,,,,,XL,,Black,,,401-101-12-XL,623.68950875,shopify,4,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-sweatpant,,,,,,,,,XXL,,Black,,,401-101-12-XXL,623.68950875,shopify,3,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,,
crown-made-of-cotton-monochromatic-tee,Crown Made of Cotton Monochromatic Tee,"<p>Made in USA</p>
<p> </p>",DENIM TEARS,,Tee,"",false,Size,M,Color,Black,,,101-10-07-M,283.49523125,shopify,0,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_11_b3603a21-2798-43ab-8894-4416f6073085.jpg?v=1602561920,1,,false,,,,,,,,,,,,,,,,,oz,,,active
crown-made-of-cotton-monochromatic-tee,,,,,,,,,L,,Black,,,101-10-07-L,283.49523125,shopify,-2,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_12_2225accd-6fcc-4b3a-a681-e96e4a4cf711.jpg?v=1602561921,2,,,,,,,,,,,,,,,,,,,oz,,,
crown-made-of-cotton-monochromatic-tee,,,,,,,,,XL,,Black,,,101-10-07-XL,283.49523125,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,,,
crown-made-of-cotton-monochromatic-tee,,,,,,,,,XXL,,Black,,,101-10-07-XXL,283.49523125,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-tee,Saint Mary Monochromatic Tee,"<p>Made in USA</p>
<p> </p>",DENIM TEARS,,Tee,"",false,Size,M,Color,Black,,,101-10-12-M,283.49523125,shopify,0,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_13.jpg?v=1602561829,1,,false,,,,,,,,,,,,,,,,,oz,,,active
saint-mary-monochromatic-tee,,,,,,,,,L,,Black,,,101-10-12-L,283.49523125,shopify,-1,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_14_9240c6af-cc1e-46ec-84c7-95990b864734.jpg?v=1602561829,2,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-tee,,,,,,,,,XL,,Black,,,101-10-12-XL,283.49523125,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-tee,,,,,,,,,XXL,,Black,,,101-10-12-XXL,283.49523125,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-crewneck-1,Saint Mary Monochromatic Crewneck,"<p>Made in USA</p>
<p> </p>",DENIM TEARS,,Crewneck,"",false,Size,M,Color,Black,,,301-101-12-M,623.68950875,shopify,0,deny,manual,140.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_7_3ba4244c-3a94-49f7-a4ef-d5e3f2f1d6ed.jpg?v=1602561747,1,,false,,,,,,,,,,,,,,,,,oz,,,active
saint-mary-monochromatic-crewneck-1,,,,,,,,,L,,Black,,,301-101-12-L,623.68950875,shopify,0,deny,manual,140.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_8_a14cb90e-4b70-436b-a0e5-8ed28c85a451.jpg?v=1602561747,2,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-crewneck-1,,,,,,,,,XL,,Black,,,301-101-12-XL,623.68950875,shopify,1,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-crewneck-1,,,,,,,,,XXL,,Black,,,301-101-12-XXL,623.68950875,shopify,3,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,,
crown-made-of-cotton-monochromatic-sweatpant,Crown Made of Cotton Monochromatic Sweatpant,"<p>Made in USA</p>
<p> </p>",DENIM TEARS,,Sweatpants,"",false,Size,M,Color,Black,,,401-101-07-M,623.68950875,shopify,0,deny,manual,140.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_2_c891a73d-6d7a-483c-9f01-b89e5cc463c7.jpg?v=1602561598,1,,false,,,,,,,,,,,,,,,,,oz,,,active
crown-made-of-cotton-monochromatic-sweatpant,,,,,,,,,L,,Black,,,401-101-07-L,623.68950875,shopify,0,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,,,
crown-made-of-cotton-monochromatic-sweatpant,,,,,,,,,XL,,Black,,,401-101-07-XL,623.68950875,shopify,0,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,,,
crown-made-of-cotton-monochromatic-sweatpant,,,,,,,,,XXL,,Black,,,401-101-07-XXL,623.68950875,shopify,3,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,,
crown-made-of-cotton-monochromatic-hoodie,Crown Made of Cotton Monochromatic Hoodie,"<p>Made in USA</p>
<p> </p>",DENIM TEARS,,Hoodie,"",false,Size,M,Color,Black,,,201-010-07-M,1020.5828325,shopify,0,deny,manual,160.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_5_c932948b-93b4-4f8e-affb-6705d37b75e4.jpg?v=1602559513,1,,false,,,,,,,,,,,,,,,,,lb,,,draft
crown-made-of-cotton-monochromatic-hoodie,,,,,,,,,L,,Black,,,201-101-07-L,1020.5828325,shopify,3,deny,manual,160.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_6_e4783695-12c8-4494-9af6-dd3a8a9cb6f1.jpg?v=1602559513,2,,,,,,,,,,,,,,,,,,,lb,,,
crown-made-of-cotton-monochromatic-hoodie,,,,,,,,,XL,,Black,,,201-101-07-XL,1020.5828325,shopify,0,deny,manual,160.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
crown-made-of-cotton-monochromatic-hoodie,,,,,,,,,XXL,,Black,,,201-101-07-XXL,1020.5828325,shopify,1,deny,manual,160.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
saint-mary-monochromatic-hoodie,Saint Mary Monochromatic Hoodie,"<p>Made in USA</p>
<p> </p>",DENIM TEARS,,Hoodie,"",false,Size,M,Color,Black,,,201-101-12-M,623.68950875,shopify,0,deny,manual,160.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_3_21d24e3b-e6b5-493e-92a6-88c3440c809c.jpg?v=1602559354,1,,false,,,,,,,,,,,,,,,,,oz,,,active
saint-mary-monochromatic-hoodie,,,,,,,,,L,,Black,,,201-101-12-L,623.68950875,shopify,4,deny,manual,160.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_4_220e1155-ed70-40e4-9c11-0cc8b3dbe53e.jpg?v=1602559358,2,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-hoodie,,,,,,,,,XL,,Black,,,201-101-12-XL,623.68950875,shopify,3,deny,manual,160.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,,,
saint-mary-monochromatic-hoodie,,,,,,,,,XXL,,Black,,,201-101-12-XXL,623.68950875,shopify,2,deny,manual,160.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,,
crown-made-of-cotton-monochromatic-crewneck,Crown Made of Cotton Monochromatic Crewneck,"<p>Made in USA</p>
<p> </p>",DENIM TEARS,,Crewneck,"",false,Size,M,Color,Black,,,301-101-07-M,623.68950875,shopify,0,deny,manual,140.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_9_e0d68c44-c2df-42a6-bccf-9aec8bd0e643.jpg?v=1602558957,1,,false,,,,,,,,,,,,,,,,,oz,,,draft
crown-made-of-cotton-monochromatic-crewneck,,,,,,,,,L,,Black,,,301-101-07-L,623.68950875,shopify,0,deny,manual,140.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_10_649d1562-8acd-4ce5-ae2c-180a7b2eacae.jpg?v=1602558959,2,,,,,,,,,,,,,,,,,,,oz,,,
crown-made-of-cotton-monochromatic-crewneck,,,,,,,,,XL,,Black,,,301-101-07-XL,623.68950875,shopify,4,deny,manual,140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,,,
crown-made-of-cotton-monochromatic-crewneck,,,,,,,,,XXL,,Black,,,301-101-07-XXL,623.68950875,shopify,1,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,,
1619-tyson-beckford-sweatpant,1619 Tyson Beckford Sweatpant Black,"<p>Made in USA</p>
<p>100% Cotton</p>
<p> </p>",DENIM TEARS,,Tee,"",true,Size,M,Color,Black,,,401-101-05-M,623.68950875,shopify,3,deny,manual,120.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_21.jpg?v=1603339720,1,,false,,This sweatpant is made in the USA from 100% Cotton.,,,,,,,,,,,,,,,oz,PC040100,34.00,active
1619-tyson-beckford-sweatpant,,,,,,,,,L,,Black,,,401-101-05-L,623.68950875,shopify,9,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,PC040100,34.00,
1619-tyson-beckford-sweatpant,,,,,,,,,XL,,Black,,,401-101-05-XL,623.68950875,shopify,7,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,PC040100,34.00,
1619-tyson-beckford-sweatpant,,,,,,,,,XXL,,Black,,,401-101-05-XXL,623.68950875,shopify,0,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,PC040100,34.00,
1619-tyson-beckford-sweatpant,,,,,,,,,S,,Black,,,401-101-05-S,623.68950875,shopify,14,continue,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,PC040100,34.00,
1619-tyson-beckford-tee,1619 Tyson Beckford Tee,"<p>Made in USA</p>
<p>100% Cotton</p>
<p> </p>",DENIM TEARS,,Tee,"",false,Size,M,Color,White,,,101-500-05-M,283.49523125,shopify,0,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_19.jpg?v=1603374665,1,,false,,This t-shirt is made in the USA from 100% Cotton.,,,,,,,,,,,,,,,oz,PC040100,,active
1619-tyson-beckford-tee,,,,,,,,,L,,White,,,101-500-05-L,283.49523125,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,PC040100,,
1619-tyson-beckford-tee,,,,,,,,,XL,,White,,,101-500-05-XL,283.49523125,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,PC040100,,
1619-tyson-beckford-tee,,,,,,,,,XXL,,White,,,101-500-05-XXL,283.49523125,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,oz,PC040100,,
1619-tyson-beckford-hoodie,1619 Tyson Beckford Hoodie,"<p>Made in USA</p>
<p>100% Cotton</p>",DENIM TEARS,,Hoodie,"",false,Size,M,Color,Grey,,,201-070-05-M,1020.5828325,shopify,0,deny,manual,150.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_14.jpg?v=1627353497,1,,false,,This hoodie is made in the USA from 100% Cotton.,,,,,,,,,,,,,,,lb,PC040100,,draft
1619-tyson-beckford-hoodie,,,,,,,,,L,,Grey,,,201-070-05-L,1020.5828325,shopify,0,deny,manual,150.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
1619-tyson-beckford-hoodie,,,,,,,,,XL,,Grey,,,201-070-05-XL,1020.5828325,shopify,0,deny,manual,150.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
1619-tyson-beckford-hoodie,,,,,,,,,XXL,,Grey,,,201-070-05-XXL,1020.5828325,shopify,2,deny,manual,150.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
1619-tyson-beckford-crewneck,1619 Tyson Beckford Crewneck,"<p>Made in USA</p>
<p>100% Cotton</p>
<p> </p>",DENIM TEARS,,Crewneck,"",true,Size,M,Color,Grey,,,301-070-05-M,623.68950875,shopify,2,deny,manual,140.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_15.jpg?v=1627355420,1,,false,,This crewneck sweater is made in the USA from 100% Cotton.,,,,,,,,,,,,,,,oz,PC040100,,active
1619-tyson-beckford-crewneck,,,,,,,,,L,,Grey,,,301-070-05-L,623.68950875,shopify,4,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,PC040100,,
1619-tyson-beckford-crewneck,,,,,,,,,XL,,Grey,,,301-070-05-XL,623.68950875,shopify,2,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,PC040100,,
1619-tyson-beckford-crewneck,,,,,,,,,XXL,,Grey,,,301-070-05-XXL,623.68950875,shopify,4,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,PC040100,,
1619-tyson-beckford-crewneck,,,,,,,,,S,,Grey,,,301-070-05-S,453.59237,shopify,4,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,,
crown-made-of-cotton-water-bottle,Crown Made Of Cotton Water Bottle,"<p>Nalgene 32oz Wide Mouth Bottle</p>
<p>BPA/BPS Free</p>
<p>Made in the USA</p>",DENIM TEARS,,Water Bottle,"",false,Size,32 oz.,,,,,703-700-02-OS,177.18451953125,shopify,2,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Jesus_Water_Bottle_copy.jpg?v=1601390311,1,,false,,"This water bottle is made in the USA
It is a Nalgene 32oz Wide Mouth Bottle 
BPA/BPS Free ",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Jesus_Water_Bottle_copy.jpg?v=1601390311,oz,PC040200,15.73,draft
hissing-of-summer-tears-poster,Hissing of Summer Tears Poster,"<span data-mce-fragment=""1"">Made in the USA</span>",DENIM TEARS,,Poster,"",false,Size,"13.5"" x 18""",,,,,702-700-13-OS,226.796185,shopify,6,deny,manual,30.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/HissingTears.jpg?v=1601391912,1,,false,,"This poster is made in the USA
The dimensions are 13.5"" x 18""",,,,,,,,,,,,,,,oz,PC040200,4.50,draft
cotton-peace-wreath-poster-1,Cotton Peace Wreath Poster,<p><span>Made in the USA</span></p>,DENIM TEARS,,Poster,"",false,Size,"13.5"" x 18""",,,,,702-500-04-OS,226.796185,shopify,5,deny,manual,30.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/PeaceWhite_25869abd-8827-4052-a41a-23eef19e62bf.jpg?v=1601391871,1,,false,,"This poster is made in the USA
The dimensions are 13.5"" x 18""",,,,,,,,,,,,,,,oz,,4.50,draft
cotton-peace-wreath-poster,Cotton Peace Wreath Poster,<p>Made in the USA</p>,DENIM TEARS,,Poster,"",false,Size,"13.5"" x 18""",,,,,702-101-04-OS,226.796185,shopify,4,deny,manual,30.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/PeaceBlack_e6292336-fdae-4292-b36c-60e76354b694.jpg?v=1601391790,1,,false,,"This poster is made in the USA
The dimensions are 13.5"" x 18""",,,,,,,,,,,,,,,oz,PC040200,4.50,draft
1619-tyson-beckford-southern-man-trucker,1619 Tyson Beckford ’Southern Man’ Trucker,"<p data-mce-fragment=""1"">Screen Printed Trucker Hat</p>
<p data-mce-fragment=""1"">Made in USA</p>",DENIM TEARS,,Hat,"",false,Color,Black,,,,,501-101-05-OS,226.796185,shopify,0,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF2476.png?v=1608005044,1,,false,,"This trucker hat is made in the USA.
The design is screen printed onto the hat.",,,,,,,,,,,,,,,oz,,,draft
1619-tyson-beckford-southern-man-trucker,,,,,,,,,Orange,,,,,501-090-05-OS,226.796185,shopify,0,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_5.jpg?v=1608005044,2,,,,,,,,,,,,,,,,,,,oz,,,
jordan-casteel-within-reach,Jordan Casteel: Within Reach,"<p data-mce-fragment=""1"">Published for Jordan Casteel’s major New Museum show, Within Reach surveys her paintings exploring the nuances of Black subjectivity</p>
<p data-mce-fragment=""1"">In her large-scale oil paintings, New York-based artist Jordan Casteel (born 1989) takes up questions of Black subjectivity and representation by examining the gestures, spaces and forms of nonverbal communication that underpin portraiture. “There is a certain amount of mindfulness that it requires ... to be present with someone in a moment.” she explains. “I’ve always had an inclination towards seeing people who might be easily be unseen. </p>
<p data-mce-fragment=""1"">Published for Casteel’s first solo museum exhibition in New York, this volume brings together 40 large-scale paintings from throughout her career, including works from the celebrated series Visible Man (2013-14) and Nights in Harlem (2017), along with recent cropped “subway paintings” and portraits of her students at Rutgers University-Newark. Whether depicting former classmates from Yale, nude and in serene repose; street vendors near her home in Harlem; anonymous New Yorkers huddled on the subway; or her own students, posed largely in domestic interiors among their personal belongings, she explores how both public and private spheres can serve as frames for an inner life.</p>
<p data-mce-fragment=""1"">This generously illustrated, oversized publication honors the larger-than-life scale of the artist's work. It is the first comprehensive monographic publication on Casteel’s work and includes texts by Dawoud Bey, Amanda Hunt and Lauren Haynes, and conversations conducted with the artist by Massimiliano Gioni and Thelma Golden.</p>",DENIM TEARS,,Books,"",false,Title,Default Title,,,,,"",1247.3790175,shopify,0,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/image004.jpg?v=1600153534,1,,false,,,,,,,,,,,,,,,,,lb,,,draft
helen-levitt-a-way-of-seeing,Helen Levitt: A Way of Seeing,"<p>The ultimate edition of Helen Levitt’s classic of New York City street photography, with new high-quality reproductions</p>
<p>Ever since it was first published in 1965, Helen Levitt’s collection of photographs taken on the streets of 1940s New York City has been revered as a classic of its genre. Made in collaboration with writer James Agee, who provided the book’s introduction, A Way of Seeing was published twice more with modifications during Levitt’s lifetime. This volume seeks to provide a definitive edition of the book with oversight from Levitt’s former assistant Marvin Hoshino, who has taken pains to include the best available prints and negatives of Levitt’s images.</p>
<p>Returned to its original compact size, this edition contains all 50 original photographs in addition to several other images meant to represent Levitt’s later understanding of herself as an artist and visual storyteller. Levitt’s photography has stood the test of time and now provides compelling insight into the daily lives of New York’s youngest denizens long after they have grown up.</p>",DENIM TEARS,,Books,"",false,Title,Default Title,,,,,XXX-704-B3,680.388555,shopify,0,deny,manual,55.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/image003.jpg?v=1600153411,1,,false,,,,,,,,,,,,,,,,,lb,,,draft
senga-nengudi-topologies,Senga Nengudi: Topologies,"<p data-mce-fragment=""1""><span>Topologies. Published by Hirmer Verlag. “For almost fifty years, Senga Nengudi (b. 1943, USA) has shaped an œuvre that inhabits a specific and unique place between sculpture, dance and performance. Her iconic R.S.V.P. sculptures – performative objects made from pantyhose and materials such as sand and stone – have been acquired by important American museums. The publication accompanies the first solo exhibition of Nengudi in Germany at the Lenbachhaus, Munich. Thanks to newly researched material that lay fallow until now, the publication will bring to light an astonishing early work by an artist who has consistently striven to expand the definition of what sculpture can be. Among the bodies of work presented in the book are the Water Compositions (1969–70), interactive vinyl and water sculptures that Nengudi understood as an organic rebuttal to the reign of Minimalism; early fabric works that Nengudi strung up in the back alleys of Harlem, New York; the suggestive R.S.V.P. sculptures (1976–today), some of which were activated in choreographed performances.”</span></p>",DENIM TEARS,,Books,"",false,Title,Default Title,,,,,XXX-704-B2,1133.980925,shopify,0,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/image002.jpg?v=1600152863,1,,false,,,,,,,,,,,,,,,,,lb,,,draft
noah-davis,Noah Davis,"<p data-mce-fragment=""1"">Providing a crucial record of the painter Noah Davis’s extraordinary oeuvre, this monograph tells the story of a brilliant artist and cultural force through the eyes of his friends and collaborators.</p>
<p data-mce-fragment=""1"">Despite his exceedingly premature death at the age of 32, Noah Davis created emotionally charged work that places him firmly in the canon of great American painting. Stirring, elusive, and attuned to the history of painting, his compositions infuse scenes from everyday life with a magical realist atmosphere and contain traces of his abiding interest in artists such as Marlene Dumas, Kerry James Marshall, Fairfield Porter, Mark Rothko, and Luc Tuymans.</p>
<p data-mce-fragment=""1"">This catalogue is published on the occasion of the 2020 exhibition at David Zwirner, New York, which travels to the Underground Museum in Los Angeles, a space that Davis founded with his wife, artist Karon Davis. In her introduction, catalogue essay, and interviews with important figures in Davis’s life, curator Helen Molesworth shows how the artist’s generosity and sense of responsibility galvanized a uniquely supportive artistic community, culture, and vision. Through color illustrations and archival photographs, the book captures the intimate yet expansive spirit of a studio visit with the artist.</p>
<br data-mce-fragment=""1"">",DENIM TEARS,,Books,"",false,Title,Default Title,,,,,XXX-704-B1,1587.573295,shopify,0,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/image001.jpg?v=1600152784,1,,false,,,,,,,,,,,,,,,,,lb,,,draft
